id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,price,house_age,years_since_renovation
6021502070,,2.0,1.0,7.2520539518528135,8.412054873292933,1,0,0,3,7,5.968707559985366,98117,47.6883,-122.384,7.170888478512505,8.412054873292933,13.304686600863562,86,
2767603608,,2.0,1.5,7.065613363597717,7.150701457592526,3,0,0,3,8,,98107,47.6719,-122.381,7.1631723908466425,7.1770187659099,12.91164481522143,24,
0425059103,,3.0,2.5,7.528869256642251,9.213136459278184,2,0,0,3,8,,98033,47.6775,-122.165,7.333676395657684,9.127502093667179,13.345508528717259,32,
1624079057,,4.0,1.0,7.390798521735676,10.520725138995724,1,0,0,3,7,,98024,47.5654,-121.929,7.692113339595466,11.375018800502191,12.971542813248437,82,
1931300688,,3.0,3.0,7.155396301896734,6.990256500493881,3,0,0,3,8,,98103,47.6569,-122.346,7.170888478512505,7.1785454837637,13.186278579318829,21,
7732650120,,4.0,2.5,7.919719760924575,9.205327830152639,2,0,0,3,10,,98007,47.6595,-122.147,7.919719760924575,9.19634286233233,13.864301674514206,26,
0179001425,,3.0,1.75,7.259116128097101,8.006700845440367,1,0,0,3,5,6.566672429803241,98178,47.4928,-122.274,7.581209826196346,8.517393171418904,12.345838935721968,94,11
5469300330,,4.0,1.75,7.601402334583733,9.071193240566025,1,0,0,5,7,6.898714534329988,98042,47.374,-122.141,7.307202314764738,8.902591637374087,12.524530013005734,50,
3678900110,,2.0,1.0,7.00397413672268,8.188411308079031,1,0,0,4,7,,98144,47.5738,-122.313,7.123672785204607,8.188411308079031,12.90669432231532,99,
3388300730,,3.0,3.0,7.450660796211539,11.164332062938604,1,0,2,5,7,,98027,47.4936,-122.069,7.916078096302786,11.164332062938604,13.218380579936442,59,
4037600115,,3.0,1.5,7.123672785204607,9.425532393502772,1,0,0,3,7,,98007,47.607,-122.132,7.403061091090091,9.169622538697624,12.937240300013613,67,
4083302485,,3.0,1.75,7.682943169878292,8.294299608857235,1,0,0,4,7,6.966967138613983,98103,47.6546,-122.337,7.544861068658458,8.294299608857235,13.724492254866757,100,
7857000716,,2.0,1.0,7.496097345175956,8.553139318189707,1,0,0,3,6,6.803505257608338,98108,47.5508,-122.3,7.359467638255621,8.678801706612651,12.721882825728121,83,
8857600490,,3.0,1.0,7.057036981697891,9.02653771890043,1,0,0,4,7,,98032,47.3831,-122.288,7.300472814267799,8.962007209588313,12.213549623135716,66,
0925069100,,3.0,2.5,8.016647877057803,10.748045949732441,2,0,0,3,10,,98053,47.664,-122.041,8.12296471523406,10.84838517741928,13.617060838751888,28,
4077800518,,3.0,1.0,6.792344427470809,8.881975184248867,1,0,0,3,7,,98125,47.71,-122.286,7.396948602621014,8.916774356365426,12.82396003700373,74,
2212200100,,4.0,2.5,7.67368812926773,8.945202263959297,1,0,0,5,7,6.814542897259958,98031,47.3942,-122.189,7.384610383176974,8.902591637374087,12.345621521730086,49,
2212200100,,4.0,2.5,7.67368812926773,8.945202263959297,1,0,0,5,7,6.814542897259958,98031,47.3942,-122.189,7.384610383176974,8.902591637374087,12.751012698311857,49,
5100403876,,3.0,2.5,7.630946580890459,9.181529290122063,2,0,0,3,8,,98115,47.6961,-122.316,7.123672785204607,8.86403999703599,13.641158361294979,101,19
0821049191,,3.0,1.5,7.2305631534092925,9.40894529884324,1,0,0,4,7,,98003,47.3204,-122.322,7.3783837129967145,9.27995971385624,12.560247968016562,58,
0126039599,,4.0,2.25,7.496097345175956,8.881975184248867,1,0,0,3,7,6.3473892096560105,98177,47.7717,-122.376,7.72356247227797,8.92252495730139,13.07107218827772,46,
1218000195,,2.0,1.0,7.2868764117507,8.96610085736724,1,0,0,3,6,,98166,47.4617,-122.346,7.2868764117507,8.94023623179847,12.948012371209098,101,
9287800375,,3.0,2.0,7.701200180857446,8.517393171418904,1,0,2,3,7,6.2166061010848646,98103,47.6754,-122.357,7.560601162768557,8.517393171418904,13.437175577097312,116,
0926069140,,4.0,3.0,8.186185994226083,11.403568083586686,2,0,0,3,10,,98077,47.7557,-122.036,7.934155233536322,10.897017064751084,13.686541314323094,20,
2407000145,,3.0,1.0,7.039660349862076,9.079776001955066,1,0,0,3,6,5.017279836814924,98146,47.4824,-122.336,7.170888478512505,9.079776001955066,12.19197879213173,83,
0452001280,,3.0,1.0,7.123672785204607,8.517393171418904,1,0,0,5,7,,98107,47.6755,-122.367,7.123672785204607,8.497194544909547,13.18053982842409,116,
0425069020,,4.0,2.5,8.375860015299594,11.860556637007022,2,0,0,3,11,,98053,47.6805,-122.048,7.908754738783246,11.483898221426324,13.901689171636098,33,
4232901120,,3.0,1.5,7.359467638255621,6.957497370876951,2,0,0,3,8,,98109,47.6358,-122.356,7.635786861395585,8.188966863648876,13.58231793342203,110,
4233400490,,3.0,2.5,7.427144133408616,9.239996256883693,2,0,0,4,7,,98010,47.314,-122.001,7.427144133408616,9.195226734166134,12.476103599529843,31,
4302201005,,3.0,1.75,7.353081920515432,8.658866349732383,1,0,0,5,6,6.660575149839686,98106,47.5272,-122.359,7.186144304522325,8.946505025998682,12.776772491986527,98,
2026079055,,1.0,1.5,7.0909098220799835,10.711457836917562,1,0,0,3,7,,98019,47.7205,-121.93,7.300472814267799,11.113685937656255,12.847929163278053,42,
5104510120,,3.0,2.5,7.43307534889858,8.551787836180736,2,0,0,3,7,,98038,47.3564,-122.016,7.5126175446745105,8.551787836180736,12.628070334272698,23,
7857003851,,4.0,2.0,7.745435610274381,8.518192691749322,1,0,0,3,7,6.78105762593618,98108,47.5471,-122.298,7.396948602621014,8.529319371214077,12.994532278619134,31,
1257202430,,4.0,3.5,7.8826922062890254,8.026496938945412,2,0,0,3,9,6.3818160174060985,98103,47.6735,-122.332,7.293697720601438,8.026496938945412,13.82347971967645,24,
5104511530,,5.0,3.0,8.191740021277457,8.9300972286214,2,0,0,3,8,,98038,47.3534,-122.012,8.191740021277457,8.984693690443855,13.217493541006709,22,
0522069111,,4.0,3.0,7.8713112033234065,12.269089697320034,2,0,0,3,8,,98058,47.4239,-122.068,7.630946580890459,11.968373676206765,13.427641232095326,33,
5379804537,,3.0,2.25,7.473637108496206,9.022563964499264,1,0,0,3,7,6.398594934535208,98188,47.4501,-122.274,7.1631723908466425,9.168267595554275,12.506180941677357,39,
3034200410,,3.0,1.0,6.846943139585379,9.435242376305256,1,0,0,4,7,,98133,47.7169,-122.331,7.560601162768557,9.110188490025742,12.971542813248437,76,
5700003630,,5.0,4.25,8.482808764554406,8.993551586299981,2,0,2,4,11,7.02197642307216,98144,47.5789,-122.286,8.314097335405807,9.126415137038421,14.470437045184406,111,
7203220410,,4.0,2.75,8.11701408773731,8.597297435657898,2,0,0,3,9,,98053,47.6849,-122.016,8.195885391314796,8.637284671674058,13.580422200653002,11,
2426049168,,3.0,2.25,7.359467638255621,8.881975184248867,2,0,0,3,8,,98034,47.7332,-122.232,7.390798521735676,8.898228985601227,13.011322313495086,34,
9828701565,,3.0,2.0,7.714677473800927,8.556606193773073,1,0,0,3,7,6.415096959171596,98112,47.6191,-122.296,7.293697720601438,8.236420527265391,12.834683971615659,71,
0259600620,,4.0,2.0,7.576097340623111,9.204422898212146,1,0,0,4,7,,98008,47.6332,-122.118,7.560601162768557,9.134646527606982,13.244582780038517,62,
5312100040,,2.0,1.0,6.918695219020472,8.27308133366583,1,0,2,4,6,5.303304908059076,98144,47.5728,-122.306,7.3658128372094716,8.265907334155747,12.899222326086994,107,
1938400040,,3.0,1.5,7.396948602621014,9.23024103368252,1,0,0,4,8,5.802118375377063,98023,47.3155,-122.364,7.581209826196346,8.81001204797317,12.413090879946887,49,
6632900405,,3.0,1.75,7.259116128097101,8.746716349694486,1,0,0,3,7,5.771441123130016,98155,47.7398,-122.314,7.2868764117507,8.909640602443098,12.706614572882872,58,
2125059123,,5.0,3.25,8.281723990411392,10.701715209546581,1,0,0,3,10,7.415175109613295,98005,47.6451,-122.173,8.258681496264236,10.73358838809481,14.037854589747907,56,
6411600113,,3.0,1.0,7.099201743553092,8.912742634737025,1,0,0,4,6,,98133,47.7125,-122.33,7.139660335964919,8.912742634737025,12.834683971615659,115,
6381500035,,3.0,1.75,7.544861068658458,9.202409001649903,1,0,0,3,7,6.493753839851687,98125,47.7327,-122.306,7.2305631534092925,9.114600099695346,12.861001210669146,81,
7518500985,,4.0,2.5,7.43307534889858,8.314097335405807,1,0,0,4,7,6.311734809152915,98117,47.6825,-122.379,7.3783837129967145,8.431853144249223,13.290418653016225,113,
5149800040,,4.0,2.0,7.848153086199526,9.405578154036684,1,0,0,4,7,7.099201743553092,98003,47.3326,-122.323,7.490529402060711,9.384881741451174,12.449022745701502,65,
3211000930,,3.0,1.5,7.208600337960199,8.962007209588313,1,0,0,3,7,,98059,47.4805,-122.158,7.32052696227274,8.99230873254815,12.524530013005734,66,
1853081250,,4.0,2.75,8.045908742270779,8.517393171418904,2,0,0,3,9,,98074,47.594,-122.062,8.071218539969863,8.517393171418904,13.592368256649284,15,
6632300040,,2.0,1.0,7.039660349862076,8.914088348841334,1,0,0,3,7,,98125,47.73,-122.31,7.186144304522325,9.146974496354362,12.69771850797869,73,35
6117501755,,4.0,1.5,7.7102051944325325,9.35331454092729,1,0,1,4,7,6.918695219020472,98166,47.4409,-122.348,7.682943169878292,9.430760217368796,12.779875885354993,71,
6163900411,,2.0,1.0,6.957497370876951,9.014447135152134,1,0,0,4,6,5.602118820879701,98155,47.7598,-122.316,7.201170883281678,8.942722330560143,12.644330802262578,78,
1924069039,,5.0,3.25,8.338305731356565,10.804116272920615,2,0,0,4,8,7.170888478512505,98027,47.5488,-122.094,8.061802274538348,8.990939806940807,13.675099554994853,46,
4058801065,,3.0,2.0,7.0909098220799835,8.648396877031582,1,0,0,5,7,,98178,47.5031,-122.242,7.0825485693553,8.76170676846664,12.513561021741964,83,
1223089038,,5.0,2.25,8.108021221376747,11.018383211277339,2,0,0,3,9,,98045,47.4862,-121.718,7.3658128372094716,10.92094401424323,13.407543823396258,25,
5420800090,,3.0,2.5,7.372118028337787,9.041921720351219,2,0,0,3,7,,98030,47.3493,-122.177,7.467942332285852,8.878079256126435,12.323860125621126,36,
2591720360,,3.0,2.5,7.919719760924575,10.521291382792283,2,0,0,3,9,,98038,47.3732,-122.023,7.901377353792616,10.598932092144757,12.834683971615659,36,
9286750100,,3.0,1.5,7.333676395657684,8.881975184248867,1,0,0,3,8,,98155,47.7691,-122.297,7.67368812926773,8.884194633072273,12.836016413298626,50,
2392100090,,3.0,1.75,7.359467638255621,8.77971129020447,1,0,0,3,7,6.478509642208569,98116,47.565,-122.398,7.359467638255621,8.657129031713755,13.217675375388819,77,
4302201085,,3.0,1.0,7.293697720601438,8.946505025998682,1,0,0,3,7,5.5254529391317835,98106,47.5276,-122.359,7.293697720601438,8.82246957226897,12.421188057397055,79,
4302201085,,3.0,1.0,7.293697720601438,8.946505025998682,1,0,0,3,7,5.5254529391317835,98106,47.5276,-122.359,7.293697720601438,8.82246957226897,13.212096214526367,79,
7215730580,,4.0,3.0,8.055475141757274,8.728426091704613,2,0,0,3,9,,98075,47.5968,-122.017,8.055475141757274,8.85180655855245,13.429849547739444,24,
2095500120,,4.0,2.5,7.7752758464868625,8.720134035412928,2,0,0,3,8,,98030,47.3662,-122.175,7.682943169878292,8.7157161275482,12.765691290604371,28,
0136000220,,2.0,2.5,7.601402334583733,7.824445930877619,3,0,1,3,8,5.25227342804663,98116,47.5788,-122.396,7.58629630715272,8.639587799629844,13.292951364319082,31,
3834000720,,2.0,1.0,7.039660349862076,9.005527777346696,1,0,0,3,7,,98125,47.7278,-122.289,7.139660335964919,9.00565049932022,12.873904582205107,67,
3523029077,,3.0,1.0,7.201170883281678,9.798182590890704,1,0,0,4,7,,98070,47.4443,-122.509,7.415175109613295,11.968373676206765,12.601490784782536,101,
0042000065,,2.0,1.0,7.280008252884188,9.121618441915379,1,0,0,4,7,,98188,47.4689,-122.277,7.273092595999522,9.272093768251665,12.779875885354993,60,
3275330120,,3.0,2.5,7.611347717403621,10.191332111786215,2,0,0,3,7,,98003,47.2597,-122.31,7.427144133408616,9.300181075975972,12.644008170618003,38,
2312400230,,3.0,2.25,7.501634457883413,9.392745258631441,2,0,0,3,7,,98003,47.3476,-122.3,7.450660796211539,9.202005735186125,12.456835254920371,33,
3472800065,,4.0,3.0,8.188966863648876,9.178643285232928,2,0,0,4,9,,98004,47.6257,-122.208,7.8713112033234065,9.249657234353133,14.344962234781407,66,30
7518501140,,3.0,2.0,7.139660335964919,7.844240718141811,2,0,0,3,7,,98117,47.6821,-122.378,7.372118028337787,8.249575150000199,12.611541086966115,38,
9126100815,,3.0,2.0,7.353081920515432,7.053585727193677,3,0,0,3,8,,98122,47.605,-122.304,7.353081920515432,7.455298485683291,13.122365377402328,11,
2769600590,,6.0,4.0,8.299285906897275,8.922791623969637,1,0,0,3,8,7.415175109613295,98107,47.6732,-122.363,7.353081920515432,8.226305988015508,13.710151153416941,57,
7215730040,,4.0,3.0,8.055475141757274,9.11943049661634,2,0,0,3,9,,98075,47.5974,-122.017,7.9966538754626075,8.736971085254146,13.451668563394815,24,
8155760040,,4.0,2.5,7.427144133408616,8.803273982501045,2,0,0,3,7,,98030,47.3867,-122.191,7.427144133408616,8.851233902846035,12.270928303874424,24,
1376800220,,2.0,1.0,7.186144304522325,9.086023537468803,1,0,0,3,7,5.707110264748875,98199,47.6433,-122.404,7.390798521735676,9.05157907959124,12.959846800844963,86,
3623059101,,3.0,3.0,7.901377353792616,10.758987398772785,2,0,0,4,9,7.030857476116121,98058,47.4446,-122.104,7.72356247227797,10.734263968084111,12.948012371209098,39,
7010701016,,1.0,1.0,6.985641817639208,8.517393171418904,1,0,0,3,7,,98199,47.6603,-122.394,7.390798521735676,8.294299608857235,12.926350926565435,77,
1025069210,,4.0,2.25,8.049107721326406,10.630625447463311,2,0,0,3,9,,98053,47.6683,-122.034,8.049107721326406,10.913031805286236,13.544359098938253,39,
0721049096,,5.0,4.25,8.486940148245216,10.618958688974192,2,0,0,3,10,,98023,47.3181,-122.344,7.403061091090091,9.510741216835738,13.253305671203258,24,
7347600210,,4.0,1.0,7.107425474110705,9.04793908261736,1,0,0,5,6,,98168,47.4792,-122.277,7.2868764117507,9.04793908261736,12.460718739865236,109,
3630030180,,3.0,2.25,7.484930283289661,8.20685642839965,2,0,0,3,8,,98029,47.5495,-121.997,7.479299637782834,8.207946941048617,13.120363378739663,21,
9353300820,,3.0,1.0,7.1316985104669115,9.28023949935585,1,0,0,4,7,,98059,47.4894,-122.135,7.327123292259293,9.28023949935585,12.644330802262578,64,
4310702876,,2.0,2.5,7.484930283289661,7.179307969504034,3,0,0,3,8,6.066108090103747,98103,47.6962,-122.34,7.237778191923443,7.113142108707088,12.895465286619547,20,
5647900120,,4.0,2.5,7.565793282428515,9.066585468331045,1,0,0,3,7,6.698268054115413,98001,47.3261,-122.26,7.5126175446745105,9.16868469670735,12.431617311859128,44,
4123800580,,4.0,2.5,7.81237820598861,8.718827059242566,1,0,0,3,7,6.957497370876951,98038,47.3792,-122.047,7.421177528595393,8.93958096672031,12.771389295485289,40,
6169901006,,2.0,1.0,7.074116816197362,7.6783263565068856,1,0,1,3,7,5.484796933490655,98119,47.6313,-122.368,7.901377353792616,8.594339400592892,13.304686600863562,116,
3735901080,,3.0,1.0,7.7279755421055585,8.338783971442199,1,0,0,4,7,7.00397413672268,98115,47.688,-122.32,7.528869256642251,8.314097335405807,13.377007146164305,79,
5104520620,,4.0,2.5,7.479299637782834,8.517393171418904,2,0,0,3,7,,98038,47.3503,-122.005,7.640603826393634,8.537191877922927,12.582798715298532,21,
2422049107,,4.0,1.75,7.719129840906732,9.511629447834181,1,0,0,4,8,4.61512051684126,98030,47.3789,-122.229,7.67368812926773,9.434203664214742,12.765691290604371,85,
3260700360,,3.0,2.5,7.340186835320115,8.893023494394711,1,0,0,3,7,6.133398042996649,98003,47.3102,-122.322,7.107425474110705,8.77043908654689,12.53897064502647,51,
1862400057,,2.0,1.0,6.710523109452428,8.594339400592892,1,0,0,3,6,,98117,47.6976,-122.375,7.223295679562314,8.636397438894713,12.676079399771027,85,
8682262720,,2.0,2.0,7.3658128372094716,8.557182839632397,1,0,0,3,8,,98053,47.7174,-122.032,7.353081920515432,8.470311205516108,13.112315061750808,21,
3183110180,,4.0,2.5,7.796057974316123,10.660712210469299,1,0,0,3,7,6.8885724595653635,98014,47.6164,-121.953,7.601402334583733,10.549543125562224,13.102162710901053,36,
7986400360,,5.0,1.5,7.6783263565068856,8.517393171418904,1,0,2,4,8,,98107,47.6645,-122.36,7.280008252884188,8.358431899031295,13.554147092530322,99,
1789900065,,3.0,1.75,7.479299637782834,10.275223507900165,1,0,0,3,8,,98023,47.3204,-122.364,7.741099090035366,10.107855948524003,12.278397958261774,66,
0222069057,,3.0,3.5,8.183397369998433,11.470362372284514,1,0,0,3,9,,98038,47.4239,-122.015,7.9658927350845286,11.01120823356823,13.407543823396258,20,
3822200164,,3.0,2.25,7.544861068658458,8.92252495730139,1,0,0,3,7,6.55250788703459,98125,47.73,-122.297,7.415175109613295,8.999742789830492,12.956311154346547,38,
1931300665,,3.0,3.0,7.555381944240273,8.476579508530941,1,0,0,3,9,,98103,47.6572,-122.346,7.155396301896734,7.1785454837637,13.652992804936396,125,34
1443500385,,2.0,1.0,6.814542897259958,8.73761303680885,1,0,0,3,6,,98118,47.5328,-122.272,6.976348070447749,8.73761303680885,11.951186847493476,82,
0259600410,,3.0,2.25,7.2868764117507,8.88336291691676,1,0,0,3,7,,98008,47.6316,-122.119,7.523481312573497,8.925321416943886,13.132315688453556,62,
3630120880,,3.0,3.5,8.105005537547246,8.62317351495347,2,0,0,3,9,,98029,47.5553,-122.003,8.105005537547246,8.569975376855206,13.567050480716235,20,
2822049210,,3.0,1.5,7.396948602621014,10.032979547768882,1,0,0,3,7,,98032,47.3611,-122.293,7.390798521735676,9.79031885443049,12.013706813470414,55,
6821100015,,2.0,2.5,7.664346632098617,8.517593111437565,1,0,0,5,8,6.68586094706836,98199,47.6573,-122.399,7.467942332285852,8.699681400989514,13.468787359304866,53,
2267000458,,3.0,2.5,7.107425474110705,7.297091005160418,3,0,0,3,8,,98117,47.6909,-122.395,7.107425474110705,7.344072850573066,13.116347317149176,25,
2976800115,,4.0,1.75,7.421177528595393,9.088963385809583,1,0,2,3,7,6.398594934535208,98178,47.5056,-122.251,7.415175109613295,8.998260393017953,12.763317052534504,70,
7436600090,,4.0,1.5,7.170888478512505,9.21542741102474,1,0,0,3,7,,98059,47.4899,-122.116,7.456454555176209,9.21542741102474,12.567240979056246,62,
6072800205,,4.0,2.5,8.0774471493312,9.9160088330898,1,0,0,3,10,,98006,47.5692,-122.192,8.314097335405807,10.004011390302427,14.680508416503422,56,
3296000110,,4.0,2.5,7.796057974316123,9.575052927597383,1,0,0,5,8,6.634633357861686,98007,47.6202,-122.138,7.669028288589683,9.110409533351133,13.377007146164305,62,
5054800110,,5.0,2.25,7.714677473800927,9.175024026848615,2,0,0,3,7,,98055,47.4249,-122.211,7.687538766201629,9.36263218231844,12.380030154325457,35,
5054800110,,5.0,2.25,7.714677473800927,9.175024026848615,2,0,0,3,7,,98055,47.4249,-122.211,7.687538766201629,9.36263218231844,12.700771936142122,35,
7443000652,,2.0,1.5,6.673297967767654,7.024649030453636,2,0,0,3,8,4.51085950651685,98119,47.651,-122.368,7.223295679562314,7.156176637480615,12.807655372286902,22,
3995700220,,3.0,1.0,7.2305631534092925,9.005527777346696,1,0,0,4,7,,98155,47.7407,-122.3,7.215975002651466,9.005527777346696,12.847929163278053,77,
4191400090,,4.0,1.5,7.427144133408616,9.259225769705994,2,0,0,3,7,,98033,47.6806,-122.166,7.5126175446745105,9.236495329453033,13.171155446333852,63,
7518505070,,4.0,2.25,7.601402334583733,8.208764045819667,2,0,0,5,7,5.860786223465865,98117,47.6769,-122.383,7.601402334583733,8.537191877922927,12.904209855160254,99,
9144300110,,2.0,1.0,7.427144133408616,9.132486932771318,1,0,0,3,7,6.710523109452428,98072,47.7618,-122.162,7.372118028337787,9.163563180417254,12.637858308703688,56,
7853301930,,3.0,2.5,7.581209826196346,8.853379672927634,2,0,0,3,7,,98065,47.5415,-121.887,7.749753406274437,8.552367266423891,12.91164481522143,19,
3586500770,,3.0,1.75,7.85979918056211,10.38532711001602,1,0,0,3,8,,98177,47.7539,-122.37,7.75833346749091,10.2561494549844,13.60231857512623,74,31
7203100730,,4.0,3.5,8.240385115516334,8.835646922534773,2,0,0,3,9,,98053,47.6956,-122.022,8.12296471523406,8.785080636539838,13.681980308196241,15,
8644400180,,3.0,2.5,7.771067086065406,10.92092593841513,3,0,0,4,8,,98074,47.6148,-122.057,7.85979918056211,10.634749065204732,13.664688831019712,43,
2071500011,,4.0,2.25,7.565793282428515,8.97790377375038,1,0,0,3,8,6.447305862541213,98155,47.7626,-122.312,7.565793282428515,8.881975184248867,12.814481318719762,65,
5423600100,,6.0,3.5,7.855932199718614,9.515837804297965,1,0,0,3,8,7.1631723908466425,98052,47.6796,-122.113,7.611347717403621,9.363662136919832,13.311331132544721,38,
3734900110,,2.0,0.75,6.792344427470809,9.888576939800373,1,0,0,3,6,,98045,47.4922,-121.783,7.147559271189454,9.19023970026918,12.345838935721968,91,
2126049154,,4.0,2.75,7.6783263565068856,9.00565049932022,1,0,0,3,7,6.621405651764134,98125,47.7261,-122.306,7.630946580890459,8.999742789830492,12.983103608918753,47,
1864700300,,4.0,2.5,7.58629630715272,8.867709208039386,2,0,0,3,7,,98038,47.3576,-122.058,7.58629630715272,8.587092318795905,12.758522821680685,18,
1310930100,,4.0,1.75,7.359467638255621,9.723044230753946,1,0,2,3,7,6.293419278846481,98052,47.671,-122.135,7.353081920515432,9.179778066393542,13.171155446333852,44,
8103000110,,2.0,1.5,7.300472814267799,9.657714883161557,1,0,0,4,7,,98146,47.5008,-122.366,7.327123292259293,8.926118971153382,12.54254845357358,85,
8103000110,,2.0,1.5,7.300472814267799,9.657714883161557,1,0,0,4,7,,98146,47.5008,-122.366,7.327123292259293,8.926118971153382,13.102162710901053,85,
7227501765,,4.0,1.75,7.266128779556451,8.610865667278873,1,0,0,5,6,,98056,47.494,-122.184,6.93828448401696,8.682877107057168,12.487488878546145,83,
0824069188,,4.0,2.25,7.908754738783246,9.814437735702617,1,0,0,4,8,6.580639137284949,98075,47.5851,-122.073,7.908754738783246,9.814437735702617,13.377007146164305,46,
1402000210,,3.0,2.25,7.791935956938058,10.357679330734525,1,0,0,4,8,6.508769136971682,98058,47.4422,-122.151,7.621195162809845,10.324596324632314,12.873904582205107,61,
5412400180,,3.0,2.5,7.244941546337007,8.939843124278502,1,0,0,3,7,5.638354669333745,98030,47.3788,-122.179,7.333676395657684,8.94754601503218,12.496878583628968,37,
8894200150,,4.0,3.5,8.513385953073284,9.284241179815718,2,0,1,3,11,,98023,47.3293,-122.364,8.135639903354386,9.284241179815718,14.058457520888082,18,
4037500110,,4.0,1.75,7.518064181233078,9.27995971385624,1,0,0,3,7,6.78105762593618,98008,47.6074,-122.125,7.518064181233078,9.109967397829395,12.90917263218775,67,
1843100540,,3.0,2.25,7.836369760545124,9.39623885726048,2,0,0,3,8,,98042,47.3742,-122.125,7.816416983691801,9.227492430793749,12.847929163278053,36,
7856620210,,4.0,2.75,7.941295570906532,9.239996256883693,1,0,0,4,9,6.90875477931522,98006,47.5626,-122.149,7.905072849498666,9.200391041122515,13.607872423954502,47,
0425200145,,3.0,1.0,6.928537818164665,9.060795734696166,1,0,0,5,7,,98056,47.4974,-122.169,6.976348070447749,8.689632748355741,12.487488878546145,66,
6073300750,,5.0,2.75,7.844240718141811,8.952346543226227,1,0,0,5,8,7.057036981697891,98056,47.5388,-122.171,7.804251383528112,8.952346543226227,13.081543466215237,58,
6450301220,,1.0,1.0,6.566672429803241,8.460834457746854,1,0,0,3,6,,98133,47.7328,-122.34,6.803505257608338,8.566173813637858,12.483708170000067,86,
3401700150,,5.0,3.0,8.513385953073284,10.566613573984062,1,0,2,3,10,,98072,47.7352,-122.116,8.24301946898925,10.701400071671154,14.115615891155079,56,31
7200001254,,4.0,1.75,7.67368812926773,9.105090961257085,1,0,0,4,7,6.947937068614969,98052,47.6812,-122.113,7.621195162809845,9.105090961257085,13.217675375388819,59,
9828201745,,2.0,1.5,6.78105762593618,7.783640596221253,1,0,0,3,7,,98122,47.6144,-122.295,7.107425474110705,8.398634855292102,13.329379172803593,96,
9238500410,,3.0,1.75,7.396948602621014,10.261196961231647,1,0,0,3,8,,98072,47.7742,-122.14,7.72356247227797,10.165890277802454,13.047641986378483,58,
2587910180,,3.0,1.0,7.2305631534092925,10.339837444225314,2,0,0,3,8,,98042,47.334,-122.106,7.762596048540069,10.389026137075234,12.807655372286902,49,
8663200450,,4.0,2.25,7.937731775260109,9.287394001418473,1,0,0,3,8,7.02197642307216,98011,47.7448,-122.177,7.72356247227797,9.19023970026918,13.102162710901053,48,
1310960220,,4.0,2.25,7.635786861395585,8.902591637374087,2,0,0,4,8,,98032,47.3615,-122.274,7.640603826393634,8.88336291691676,12.545853687725936,48,
0396100110,,2.0,1.0,6.7226297948554485,8.70251025718999,1,0,0,4,6,,98133,47.7466,-122.334,7.201170883281678,8.706324840138741,12.551837287991345,71,
7785350490,,3.0,2.25,7.9269635448629785,9.673256443720023,2,0,0,3,10,,98177,47.7464,-122.362,8.098946748943339,9.673256443720023,13.42246945133505,43,
1795900210,,4.0,2.5,7.630946580890459,8.919453168575453,1,0,0,3,8,6.431331081933479,98052,47.7272,-122.105,7.732369222284388,9.035629778183564,13.263083121810206,40,
1796370730,,3.0,2.0,7.307202314764738,8.958154135209242,1,0,0,4,7,,98042,47.3686,-122.09,7.340186835320115,8.904765846682814,12.468056068255885,35,
7787100210,,4.0,2.25,7.659642954564682,9.020147920801659,2,0,0,3,8,,98045,47.4885,-121.779,7.67368812926773,8.955060950631902,13.017005083966255,29,
1137450120,,4.0,2.5,7.941295570906532,8.747828608488742,2,0,0,3,9,,98059,47.5019,-122.151,7.955425088912672,8.722742874329398,13.097047620699986,12,
1921059303,,4.0,2.25,7.783640596221253,9.789366553431428,2,0,0,4,7,,98002,47.2866,-122.217,7.384610383176974,9.401043372798053,12.524530013005734,52,
6699000610,,3.0,2.5,7.8083230503910555,8.522777569710138,2,0,0,3,8,,98042,47.372,-122.102,7.916078096302786,8.517393171418904,12.628070334272698,23,
3621059048,,3.0,1.75,7.616283561580385,12.269089697320034,1,0,2,4,8,,98092,47.2618,-122.12,7.852050207265889,11.968373676206765,12.886643575525625,48,
2620069077,,3.0,1.0,6.78105762593618,8.942330199321866,1,0,2,4,6,,98022,47.1963,-121.997,6.928537818164665,8.931551966694522,12.278397958261774,85,
3083000910,,3.0,2.0,7.186144304522325,8.699681400989514,1,0,0,4,7,,98144,47.5752,-122.304,7.390798521735676,8.294299608857235,12.923914877701906,105,
0192600100,,4.0,2.5,7.6783263565068856,8.965334573804839,1,0,0,4,7,6.647688373563329,98155,47.7754,-122.276,7.692113339595466,9.200391041122515,12.994532278619134,49,
5608010750,,4.0,3.5,8.340694647925071,9.663007081568642,2,0,2,3,11,,98027,47.5518,-122.096,8.101980731853192,9.221675881639928,13.963931425151141,31,
6140100150,,4.0,2.0,7.732369222284388,8.881975184248867,1,0,0,4,7,,98133,47.7132,-122.355,7.00397413672268,8.938662873666118,13.122365377402328,69,
9550203690,,5.0,2.75,7.85979918056211,8.71948076085107,2,0,0,3,8,,98105,47.6667,-122.327,7.237778191923443,8.026496938945412,13.775730728534615,116,
